,발행기관,표준코드,채권종류,종목명,상장일,발행일,상환일,표면이자율,발행금액 (백만),상장잔액 (백만),채권유형
,한국장학재단,KR356002GBB7,사회적채권,한국장학재단21-15(사),"2021/11/17","2021/11/16","2026/11/16","2.28000","70,000","70,000",특수채
,한국장학재단,KR356002GBC5,사회적채권,한국장학재단21-19(사),"2021/12/14","2021/12/13","2041/12/13","2.33600","30,000","30,000",특수채
,한국장학재단,KR356002GC23,사회적채권,한국장학재단22-2(사),"2022/02/18","2022/02/17","2025/02/17","2.47000","50,000","50,000",특수채
,한국장학재단,KR356002GC80,사회적채권,한국장학재단22-7(사),"2022/08/19","2022/08/18","2025/08/18","3.50000","110,000","110,000",특수채
,한국장학재단,KR356002GC98,사회적채권,한국장학재단22-9(사),"2022/09/08","2022/09/07","2025/09/07","4.09100","200,000","200,000",특수채
,한국장학재단,KR356003G985,사회적채권,한국장학재단19-9(사),"2019/08/26","2019/08/23","2023/08/23","1.25600","10,000","10,000",특수채
,한국장학재단,KR356003G9A0,사회적채권,한국장학재단19-18(사),"2019/10/24","2019/10/23","2029/10/23","1.72500","50,000","50,000",특수채
,한국장학재단,KR356003G9B8,사회적채권,한국장학재단19-23(사),"2019/11/20","2019/11/19","2024/11/19","1.74100","30,000","30,000",특수채
,한국장학재단,KR356003GA32,사회적채권,한국장학재단20-6(사),"2020/03/26","2020/03/25","2040/03/25","1.87800","40,000","40,000",특수채
,한국장학재단,KR356003GA40,사회적채권,한국장학재단20-9(사),"2020/04/22","2020/04/21","2025/04/21","1.40500","50,000","50,000",특수채
,한국장학재단,KR356003GA81,사회적채권,한국장학재단20-16(사),"2020/08/27","2020/08/26","2025/08/26","1.23100","50,000","50,000",특수채
,한국장학재단,KR356003GB80,사회적채권,한국장학재단21-7(사),"2021/08/25","2021/08/24","2026/08/24","1.81900","50,000","50,000",특수채
,한국장학재단,KR356003GB98,사회적채권,한국장학재단21-10(사),"2021/09/29","2021/09/28","2026/09/28","2.04700","60,000","60,000",특수채
,한국장학재단,KR356003GBB5,사회적채권,한국장학재단21-16(사),"2021/11/17","2021/11/16","2023/11/16","1.90100","20,000","20,000",특수채
,한국장학재단,KR356003GBC3,사회적채권,한국장학재단21-20(사),"2021/12/16","2021/12/15","2026/12/15","2.16900","30,000","30,000",특수채
,한국장학재단,KR356004G983,사회적채권,한국장학재단19-10(사),"2019/08/29","2019/08/28","2024/08/28","1.31100","50,000","50,000",특수채
,한국장학재단,KR356004G991,사회적채권,한국장학재단19-14(사),"2019/09/23","2019/09/20","2029/09/20","1.53500","20,000","20,000",특수채
,한국장학재단,KR356004GBB3,사회적채권,한국장학재단21-17(사),"2021/11/24","2021/11/23","2023/11/23","1.99800","30,000","30,000",특수채
,한국장학재단,KR356005G998,사회적채권,한국장학재단19-15(사),"2019/09/27","2019/09/26","2022/09/26","1.49000","90,000","90,000",특수채
,한국장학재단,KR356005G9A8,사회적채권,한국장학재단19-20(사),"2019/10/29","2019/10/28","2022/10/28","1.58200","40,000","40,000",특수채
,한국장학재단,KR356005G9B6,사회적채권,한국장학재단19-25(사),"2019/11/26","2019/11/25","2024/11/25","1.69700","20,000","20,000",특수채
,한국토지주택공사,KR356101GB57,녹색채권,토지주택채권398(녹),"2021/05/27","2021/05/25","2026/05/25","1.82000","230,000","230,000",특수채
,한국토지주택공사,KR356101GBA9,사회적채권,토지주택채권404(사),"2021/10/25","2021/10/20","2024/10/20","2.03400","100,000","100,000",특수채
,한국토지주택공사,KR356101GC23,사회적채권,토지주택채권411(사),"2022/02/18","2022/02/11","2025/02/11","2.53100","280,000","280,000",특수채
,한국토지주택공사,KR356101GC56,사회적채권,토지주택채권417(사),"2022/05/17","2022/05/12","2025/05/12","3.26700","100,000","100,000",특수채
,한국토지주택공사,KR356102GB56,녹색채권,토지주택채권399(녹),"2021/05/27","2021/05/25","2031/05/25","2.20500","160,000","160,000",특수채
,한국토지주택공사,KR356102GBA7,사회적채권,토지주택채권405(사),"2021/10/25","2021/10/20","2026/10/20","2.30800","190,000","190,000",특수채
,한국토지주택공사,KR356102GC22,사회적채권,토지주택채권412(사),"2022/02/18","2022/02/11","2027/02/11","2.70400","100,000","100,000",특수채
,한국토지주택공사,KR356102GC55,사회적채권,토지주택채권418(사),"2022/05/17","2022/05/12","2027/05/12","3.41700","250,000","250,000",특수채
,한국토지주택공사,KR356103GB55,녹색채권,토지주택채권400(녹),"2021/05/27","2021/05/25","2051/05/25","2.32600","240,000","240,000",특수채
,한국토지주택공사,KR356103GBA5,사회적채권,토지주택채권406(사),"2021/10/25","2021/10/20","2051/10/20","2.36900","150,000","150,000",특수채
,한국토지주택공사,KR356103GC21,사회적채권,토지주택채권413(사),"2022/02/18","2022/02/11","2052/02/11","2.76100","150,000","150,000",특수채
,한국토지주택공사,KR356103GC54,사회적채권,토지주택채권419(사),"2022/05/17","2022/05/12","2052/05/12","3.38800","150,000","150,000",특수채
,SK에너지,KR6138091998,녹색채권,SK에너지46-1(녹),"2019/09/26","2019/09/26","2022/09/26","1.60200","120,000","120,000",회사채
,SK에너지,KR6138092996,녹색채권,SK에너지46-2(녹),"2019/09/26","2019/09/26","2024/09/26","1.71000","190,000","190,000",회사채
,SK에너지,KR6138093994,녹색채권,SK에너지46-3(녹),"2019/09/26","2019/09/26","2026/09/26","1.78300","70,000","70,000",회사채
,SK에너지,KR6138094992,녹색채권,SK에너지46-4(녹),"2019/09/26","2019/09/26","2029/09/26","1.78900","120,000","120,000",회사채
,SK지오센트릭,KR6138102B49,녹색채권,SK지오센트릭18-2(녹),"2021/04/27","2021/04/27","2026/04/27","1.98500","90,000","90,000",회사채
,SK지오센트릭,KR6138102C48,녹색채권,SK지오센트릭19-2(녹),"2022/04/26","2022/04/26","2027/04/26","4.15400","50,000","50,000",회사채
,DGB금융지주,KR6139131B26,지속가능채권,DGB금융지주 조건부자본증권(상)4(신종-영구-5콜)(지),"2021/02/23","2021/02/23","9999/12/31","2.80000","100,000","100,000",회사채
,이지스자산운용,KR6139151B54,지속가능채권,이지스자산운용7(지),"2021/05/28","2021/05/28","2023/05/26","3.00000","40,000","40,000",회사채
,이마트,KR6139483B87,사회적채권,이마트22-3(사),"2021/08/11","2021/08/11","2028/08/11","2.34800","50,000","50,000",회사채
,케이비카드,KR6140171A67,사회적채권,케이비국민카드303-1(사),"2020/06/10","2020/06/09","2023/07/07","1.49200","60,000","60,000",회사채
,케이비카드,KR6140171B25,사회적채권,케이비국민카드321-1(사),"2021/02/18","2021/02/17","2025/02/17","1.43300","50,000","50,000",회사채
,케이비카드,KR6140171B66,사회적채권,케이비국민카드328-1(사),"2021/06/11","2021/06/10","2024/06/10","1.57100","80,000","80,000",회사채
,케이비카드,KR6140171B82,사회적채권,케이비국민카드334-1(사),"2021/08/13","2021/08/12","2024/02/08","1.69700","80,000","80,000",회사채
,케이비카드,KR6140172A66,사회적채권,케이비국민카드303-2(사),"2020/06/10","2020/06/09","2024/06/07","1.61500","40,000","40,000",회사채
,케이비카드,KR6140172AA8,사회적채권,케이비국민카드315-2(사),"2020/10/23","2020/10/22","2023/08/22","1.32400","50,000","50,000",회사채
,케이비카드,KR6140172B24,사회적채권,케이비국민카드321-2(사),"2021/02/18","2021/02/17","2026/02/13","1.60400","50,000","50,000",회사채
,케이비카드,KR6140172B65,사회적채권,케이비국민카드328-2(사),"2021/06/11","2021/06/10","2026/06/10","1.90900","50,000","50,000",회사채
,케이비카드,KR6140172B81,사회적채권,케이비국민카드334-2(사),"2021/08/13","2021/08/12","2024/08/12","1.82000","70,000","70,000",회사채
,케이비카드,KR6140173AA6,사회적채권,케이비국민카드315-3(사),"2020/10/23","2020/10/22","2024/10/22","1.52200","50,000","50,000",회사채
,케이비카드,KR6140173B23,사회적채권,케이비국민카드321-3(사),"2021/02/18","2021/02/17","2026/03/17","1.61800","50,000","50,000",회사채
,케이비카드,KR6140173B80,사회적채권,케이비국민카드334-3(사),"2021/08/13","2021/08/12","2026/08/12","1.96400","50,000","50,000",회사채
,케이비카드,KR6140177BA5,사회적채권,케이비국민카드339-1(사),"2021/10/25","2021/10/22","2023/06/22","1.97900","40,000","40,000",회사채
,케이비카드,KR6140178BA3,사회적채권,케이비국민카드339-2(사),"2021/10/25","2021/10/22","2024/01/22","2.16200","20,000","20,000",회사채
,케이비카드,KR6140179C34,사회적채권,케이비국민카드353-1(사),"2022/03/28","2022/03/25","2025/03/25","3.09500","60,000","60,000",회사채
,케이비카드,KR614017ABB6,사회적채권,케이비국민카드343-1(사),"2021/12/01","2021/11/30","2023/04/28","2.09700","50,000","50,000",회사채
,케이비카드,KR614017AC32,사회적채권,케이비국민카드353-2(사),"2022/03/28","2022/03/25","2025/06/25","3.09700","10,000","10,000",회사채
,케이비카드,KR614017BBB4,사회적채권,케이비국민카드343-2(사),"2021/12/01","2021/11/30","2023/05/30","2.11700","50,000","50,000",회사채
,케이비카드,KR614017BC31,사회적채권,케이비국민카드353-3(사),"2022/03/28","2022/03/25","2027/03/25","3.11000","30,000","30,000",회사채
,케이비카드,KR614017CBB2,사회적채권,케이비국민카드343-3(사),"2021/12/01","2021/11/30","2024/04/30","2.31900","100,000","100,000",회사채
,케이비카드,KR614017DBB0,사회적채권,케이비국민카드343-4(사),"2021/12/01","2021/11/30","2025/01/27","2.40000","20,000","20,000",회사채
,비엔케이캐피탈,KR6145761C94,사회적채권,BNK캐피탈292(사),"2022/09/20","2022/09/19","2027/09/20","5.31500","40,000","40,000",회사채
,하남도시공사,KR357601GC42,사회적채권,하남도시공사2022-03(사),"2022/04/27","2022/04/26","2024/04/26","3.45500","10,000","10,000",특수채
,농협은행,KR381001GBC6,사회적채권,농업금융채권(은행)2021-12이1Y-A(사),"2021/12/02","2021/12/01","2022/12/01","2.90000","200,000","200,000",특수채
,농협은행,KR381001GC97,사회적채권,농업금융채권(은행)2022-09이1Y-B_변(사),"2022/09/19","2022/09/16","2023/09/16","3.02000","250,000","250,000",특수채
,농협은행,KR381002GB89,녹색채권,농업금융채권(은행)2021-08이3Y-B(녹),"2021/08/06","2021/08/05","2024/08/05","1.64000","150,000","150,000",특수채
,한화에너지,KR6155721C27,녹색채권,한화에너지18-1(녹),"2022/02/15","2022/02/15","2025/02/14","3.40500","90,000","90,000",회사채
,농협금융지주,KR6166261B70,사회적채권,NH농협금융지주 조건부자본증권(상)3-1(사),"2021/07/02","2021/07/02","9999/12/31","3.20000","254,000","254,000",회사채
,농협금융지주,KR6166262B79,사회적채권,NH농협금융지주 조건부자본증권(상)3-2(사),"2021/07/02","2021/07/02","9999/12/31","3.60000","113,000","113,000",회사채
,메리츠캐피탈,KR6169371BC6,지속가능채권,메리츠캐피탈195-1(지),"2021/12/07","2021/12/06","2023/06/05","2.75100","130,000","130,000",회사채
,메리츠캐피탈,KR6169371C54,지속가능채권,메리츠캐피탈208-1(지),"2022/05/16","2022/05/13","2024/05/13","4.19800","80,000","80,000",회사채
,메리츠캐피탈,KR6169372BC4,지속가능채권,메리츠캐피탈195-2(지),"2021/12/07","2021/12/06","2023/12/06","2.83800","120,000","120,000",회사채
,메리츠캐피탈,KR6169372C53,지속가능채권,메리츠캐피탈208-2(지),"2022/05/16","2022/05/13","2024/08/13","4.22800","80,000","80,000",회사채
,메리츠캐피탈,KR6169373BC2,지속가능채권,메리츠캐피탈196(지),"2021/12/08","2021/12/07","2023/06/07","2.75100","60,000","60,000",회사채
,메리츠캐피탈,KR6169373C52,지속가능채권,메리츠캐피탈208-3(지),"2022/05/16","2022/05/13","2024/11/13","4.25900","20,000","20,000",회사채
,메리츠캐피탈,KR6169374BC0,지속가능채권,메리츠캐피탈197-1(지),"2021/12/21","2021/12/20","2023/09/20","2.80600","60,000","60,000",회사채
,메리츠캐피탈,KR6169375BC7,지속가능채권,메리츠캐피탈197-2(지),"2021/12/21","2021/12/20","2023/11/20","2.83100","110,000","110,000",회사채
,메리츠캐피탈,KR6169376BC5,지속가능채권,메리츠캐피탈197-3(지),"2021/12/21","2021/12/20","2024/02/20","2.85200","30,000","30,000",회사채
,우리카드,KR6174141947,사회적채권,우리카드149(사),"2019/04/12","2019/04/11","2023/04/11","2.03900","100,000","100,000",회사채
,우리카드,KR6174141B62,사회적채권,우리카드197-1(사),"2021/06/09","2021/06/08","2023/12/08","1.46100","10,000","10,000",회사채
,우리카드,KR6174141C79,사회적채권,우리카드217(사),"2022/07/04","2022/07/01","2024/08/01","4.59200","130,000","130,000",회사채
,우리카드,KR6174141C87,사회적채권,우리카드220(사),"2022/08/02","2022/08/01","2024/07/31","4.36600","160,000","160,000",회사채
,우리카드,KR6174142B61,사회적채권,우리카드197-2(사),"2021/06/09","2021/06/08","2024/06/07","1.60200","90,000","90,000",회사채
,우리카드,KR6174142C60,사회적채권,우리카드216(사),"2022/06/16","2022/06/15","2023/07/14","3.39800","50,000","50,000",회사채
,우리카드,KR6174142C78,사회적채권,우리카드218-1(사),"2022/07/06","2022/07/05","2023/03/31","3.58400","40,000","40,000",회사채
,우리카드,KR6174143B60,사회적채권,우리카드198-1(사),"2021/06/14","2021/06/11","2022/12/08","1.21500","40,000","40,000",회사채
,우리카드,KR6174143C77,사회적채권,우리카드218-2(사),"2022/07/06","2022/07/05","2025/07/04","4.52300","80,000","80,000",회사채
,우리카드,KR6174144B69,사회적채권,우리카드198-2(사),"2021/06/14","2021/06/11","2022/12/09","1.21500","40,000","40,000",회사채
,우리카드,KR6174144C76,사회적채권,우리카드219-1(사),"2022/07/21","2022/07/20","2024/07/19","4.35300","50,000","50,000",회사채
,우리카드,KR6174145B68,사회적채권,우리카드198-3(사),"2021/06/14","2021/06/11","2026/06/11","1.99100","80,000","80,000",회사채
,우리카드,KR6174145C75,사회적채권,우리카드219-2(사),"2022/07/21","2022/07/20","2024/08/20","4.35400","50,000","50,000",회사채
,우리카드,KR6174146B26,사회적채권,우리카드188-1(사),"2021/03/02","2021/02/26","2024/11/26","1.41400","60,000","60,000",회사채
,우리카드,KR6174147B25,사회적채권,우리카드188-2(사),"2021/03/02","2021/02/26","2025/02/26","1.44300","40,000","40,000",회사채
,우리카드,KR6174147B66,사회적채권,우리카드199-2(사),"2021/06/16","2021/06/15","2023/12/15","1.51400","40,000","40,000",회사채
,우리카드,KR6174147C57,사회적채권,우리카드213-1(사),"2022/05/24","2022/05/23","2025/05/23","3.81600","40,000","40,000",회사채
,우리카드,KR6174148B65,사회적채권,우리카드199-3(사),"2021/06/16","2021/06/15","2024/06/14","1.57600","60,000","60,000",회사채
,우리카드,KR6174148C56,사회적채권,우리카드213-2(사),"2022/05/24","2022/05/23","2025/05/23","3.63600","20,000","20,000",회사채
,우리카드,KR6174149B64,사회적채권,우리카드199-4(사),"2021/06/16","2021/06/15","2026/06/15","2.00500","50,000","50,000",회사채
,우리카드,KR6174149C55,사회적채권,우리카드213-3(사),"2022/05/24","2022/05/23","2025/05/23","3.66600","40,000","40,000",회사채
,우리카드,KR617414AC59,사회적채권,우리카드213-4(사),"2022/05/24","2022/05/23","2025/05/23","3.65600","20,000","20,000",회사채
,우리카드,KR617414BC58,사회적채권,우리카드214-1(사),"2022/05/26","2022/05/25","2024/05/24","3.64600","10,000","10,000",회사채
,우리카드,KR617414CC57,사회적채권,우리카드214-2(사),"2022/05/26","2022/05/25","2025/05/23","3.63900","20,000","20,000",회사채
,우리카드,KR617414DC56,사회적채권,우리카드214-3(사),"2022/05/26","2022/05/25","2027/05/25","3.72900","20,000","20,000",회사채
,DGB캐피탈,KR6176941B36,지속가능채권,DGB캐피탈70-1(지),"2021/03/16","2021/03/15","2024/02/15","1.77400","30,000","30,000",회사채
